# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 391 529 20501 624
p 2 0 387 533 21788 629
p 2 0 380 540 23043 640
p 2 3 390 527 21741 646
p 2 0 379 541 22670 649
p 2 0 379 541 21517 636
p 2 0 386 534 23938 654
p 2 0 384 536 24634 654
p 2 0 388 532 22421 650
p 2 0 383 537 22809 631
p 2 0 378 542 27809 620
p 2 10 375 535 27235 664
p 2 0 372 548 26005 624
p 2 0 374 546 22866 617
p 2 0 372 548 29880 635
p 2 0 382 538 31406 664
p 2 2 377 541 23783 654
p 2 0 385 535 24056 648
p 2 0 387 533 21089 635
p 2 0 386 534 27381 618
p 2 0 386 534 22541 627
p 2 1 387 532 21311 625
p 2 3 377 540 26635 648
p 2 0 384 536 23202 621
p 2 0 376 544 26583 631
p 2 0 375 545 24915 631
p 2 0 371 549 24967 653
p 2 0 383 537 26643 638
p 2 0 382 538 18548 649
p 2 0 384 536 21408 623
p 2 0 373 547 20353 600
p 2 0 380 540 22771 611
p 2 0 366 554 27386 629
p 2 0 364 556 25304 624
p 2 0 368 552 24723 638
p 2 0 375 545 29485 635
p 2 2 366 552 26405 642
p 2 0 376 544 19982 639
p 2 0 383 537 20565 643
p 2 0 383 537 27042 641
p 2 0 382 538 22140 621
p 2 0 383 537 23613 617
p 2 7 364 549 22943 646
p 2 0 379 541 24284 639
p 2 0 373 547 19732 633
p 2 0 372 548 24512 630
p 2 0 373 547 20952 641
p 2 1 376 543 19427 658
p 2 0 382 538 23667 657
p 2 0 386 534 25396 648
p 2 0 383 537 23863 630
p 2 0 388 532 15518 600
p 2 0 376 544 21641 625
p 2 1 376 543 20360 617
p 2 0 372 548 24683 622
p 2 0 374 546 24281 631
p 2 1 389 530 31115 691
p 2 3 384 533 23575 688
p 2 1 393 526 23684 656
p 2 3 390 527 31467 686
p 2 0 399 521 30620 659
p 2 0 398 522 33158 651
p 2 0 390 530 23980 647
p 2 0 388 532 26772 656
p 2 6 383 531 28354 702
p 2 3 386 531 24559 664
p 2 0 386 534 24393 646
p 2 0 386 534 15590 632
p 2 0 403 517 19847 673
p 2 0 404 516 20257 674
p 2 0 405 515 27323 640
p 2 0 410 510 17322 632
p 2 0 396 524 26956 645
p 2 0 396 524 27973 639
p 2 0 381 539 27315 647
p 2 0 388 532 26290 650
p 2 0 384 536 29474 664
p 2 1 386 533 22348 664
p 2 0 408 512 29944 686
p 2 0 399 521 22958 667
p 2 0 414 506 23893 665
p 2 0 417 503 30567 677
p 2 0 412 508 28668 650
p 2 0 407 513 28664 667
p 2 1 401 518 22379 662
p 2 1 399 520 25957 646
p 2 0 399 521 21542 626
p 2 0 398 522 24626 670
p 2 3 413 504 28711 688
p 2 0 414 506 28600 675
p 2 1 415 504 30944 675
p 2 0 414 506 29931 669
p 2 0 416 504 30261 677
p 2 0 414 506 23522 663
p 2 1 406 513 26899 678
p 2 1 396 523 26487 660
p 2 7 389 524 29074 699
p 2 0 404 516 31860 713
p 2 0 403 517 23170 682
p 2 0 419 501 25828 670
p 2 0 418 502 34721 681
p 2 0 412 508 28709 655
p 2 0 408 512 20605 634
p 2 0 408 512 21914 657
p 2 0 401 519 25366 672
p 2 0 394 526 21676 654
p 2 0 386 534 26219 641
p 2 0 397 523 26442 670
p 2 0 405 515 23931 696
p 2 0 412 508 28166 691
p 2 0 403 517 26304 678
p 2 0 407 513 28822 671
p 2 0 411 509 30104 672
p 2 0 420 500 32047 670
p 2 0 413 507 28001 664
p 2 2 409 509 33915 697
p 2 4 400 516 24979 692
p 2 0 413 507 24626 675
p 2 0 421 499 28720 687
p 2 4 429 487 27265 700
p 2 1 431 488 24777 703
p 2 0 430 490 25879 678
p 2 0 429 491 26556 696
p 2 0 432 488 33207 699
p 2 0 427 493 27269 704
p 2 0 424 496 25604 685
p 2 0 419 501 27513 684
p 2 4 424 492 30493 736
p 2 1 435 484 27439 727
p 2 0 439 481 31146 683
p 2 0 445 475 27766 711
p 2 0 449 471 27970 700
p 2 0 454 466 29377 719
p 2 0 453 467 28765 701
p 2 0 441 479 29071 713
p 2 0 449 471 23593 673
p 2 0 451 469 26844 677
p 2 0 449 471 25828 675
p 2 0 445 475 30474 703
p 2 1 447 472 32777 730
p 2 0 441 479 28358 737
p 2 1 437 482 24402 716
p 2 0 439 481 29333 669
p 2 0 444 476 28306 678
p 2 0 436 484 24130 660
p 2 0 443 477 30127 691
p 2 0 445 475 35883 707
p 2 5 437 478 28061 691
p 2 0 445 475 22959 706
p 2 0 425 495 21930 676
p 2 1 424 495 27793 710
p 2 1 428 491 29669 718
p 2 1 433 486 30329 723
p 2 0 437 483 25994 708
p 2 0 444 476 27410 682
p 2 0 441 479 21399 672
p 2 0 439 481 24628 689
p 2 0 436 484 27476 686
p 2 5 442 473 27689 761
p 2 3 431 486 32045 740
p 2 0 442 478 30787 717
p 2 0 443 477 25180 715
p 2 0 431 489 30852 694
p 2 0 434 486 32624 695
p 2 0 435 485 25937 704
p 2 0 442 478 28345 712
p 2 0 428 492 23800 676
p 2 0 431 489 29137 674
p 2 0 433 487 24433 685
p 2 0 425 495 25915 684
p 2 0 431 489 23983 704
p 2 0 438 482 34914 711
p 2 0 444 476 23904 720
p 2 0 422 498 30002 678
p 2 0 427 493 23928 674
p 2 0 442 478 34123 714
p 2 0 426 494 25227 693
p 2 0 434 486 38655 709
p 2 4 415 501 29674 701
p 2 0 435 485 30651 705
p 2 0 425 495 28573 703
p 2 0 427 493 27473 687
p 2 0 433 487 26750 709
p 2 0 432 488 25480 699
p 2 0 430 490 31364 693
p 2 0 447 473 29624 685
p 2 0 442 478 24771 671
p 2 0 439 481 27264 674
p 2 0 423 497 25120 690
p 2 0 429 491 21341 682
p 2 0 412 508 23915 663
p 2 0 422 498 29171 685
p 2 0 412 508 24412 668
p 2 0 428 492 24104 681
p 2 0 432 488 26139 699
p 2 0 438 482 26069 659
p 2 0 419 501 23203 678
p 2 0 415 505 22072 643
p 2 0 398 522 26773 633
p 2 0 407 513 27898 686
p 2 0 398 522 19953 671
p 2 0 399 521 23694 675
p 2 0 399 521 23821 651
p 2 0 411 509 28454 677
p 2 0 399 521 20330 639
p 2 0 403 517 20260 646
p 2 0 401 519 21118 649
p 2 0 400 520 29841 678
p 2 0 385 535 26920 631
p 2 0 397 523 24242 648
p 2 0 395 525 21926 647
p 2 1 393 526 26822 673
p 2 0 407 513 29803 672
p 2 0 397 523 24939 648
p 2 0 411 509 23682 658
p 2 1 397 522 22985 643
p 2 0 391 529 23505 646
p 2 0 398 522 22854 646
p 2 0 391 529 22171 647
p 2 0 392 528 23889 646
p 2 0 390 530 20802 651
p 2 0 375 545 22716 626
p 2 0 385 535 21638 640
p 2 0 384 536 23599 644
p 2 0 393 527 27749 658
p 2 0 396 524 22182 642
p 2 0 394 526 25366 630
p 2 0 389 531 23687 612
p 2 0 369 551 24177 606
p 2 0 363 557 21319 615
p 2 0 367 553 20195 625
p 2 0 385 535 21180 639
p 2 0 363 557 21387 607
p 2 0 385 535 22140 622
p 2 0 380 540 22133 621
p 2 0 380 540 20570 607
p 2 0 373 547 20970 617
p 2 0 381 539 22493 610
p 2 0 371 549 20315 606
p 2 0 366 554 24613 610
p 2 0 371 549 26335 630
p 2 0 370 550 23466 628
p 2 1 363 556 21238 635
p 2 0 362 558 23528 622
p 2 0 398 522 16831 646
p 2 0 393 527 21399 635
p 2 0 395 525 19258 633
p 2 0 370 550 22753 627
p 2 0 352 568 18771 613
p 2 1 357 562 22354 619
p 2 0 369 551 21446 624
p 2 1 370 549 23120 620
p 2 0 379 541 17529 624
p 2 0 385 535 26760 629
p 2 0 387 533 22551 643
p 2 1 396 523 22372 655
p 2 0 385 535 23702 627
p 2 0 405 515 18040 633
p 2 0 385 535 17751 615
p 2 0 371 549 17917 615
p 2 0 367 553 21184 625
p 2 0 374 546 23169 622
p 2 0 336 584 17785 584
p 2 0 373 547 21370 607
p 2 0 348 572 23779 598
p 2 0 365 555 22195 610
p 2 0 366 554 22371 613
p 2 0 369 551 21532 597
p 2 0 354 566 20164 590
p 2 0 351 569 18428 582
p 2 0 349 571 18874 578
p 2 0 341 579 20648 592
p 2 0 351 569 19371 610
p 2 3 352 565 22070 626
p 2 0 367 553 19173 612
p 2 0 356 564 15259 599
p 2 0 363 557 18813 592
p 2 0 354 566 16700 585
p 2 0 346 574 18754 578
p 2 0 339 581 18035 571
p 2 0 345 575 16700 571
p 2 0 352 568 19610 585
p 2 0 330 590 18057 576
p 2 0 329 591 11513 572
p 2 0 349 571 17613 609
p 2 0 357 563 15424 609
p 2 0 349 571 15737 591
p 2 0 358 562 18100 587
p 2 0 348 572 17062 581
p 2 1 326 593 16879 587
p 2 0 336 584 17135 595
p 2 0 325 595 18332 594
p 2 1 349 570 15909 621
p 2 0 347 573 18172 599
p 2 0 334 586 16537 597
p 2 0 328 592 17981 587
p 2 0 347 573 19147 602
p 2 1 346 573 19148 600
p 2 0 327 593 19365 558
p 2 0 339 581 12903 559
p 2 2 327 591 16237 567
p 2 0 315 605 18025 547
p 2 0 314 606 19549 562
p 2 1 306 613 20815 568
p 2 1 331 588 19429 591
p 2 2 326 592 19752 593
p 2 0 342 578 18489 584
p 2 0 336 584 19453 574
p 2 1 342 577 15916 585
p 2 0 325 595 16767 562
p 2 0 343 577 16569 574
p 2 0 328 592 19247 578
p 2 0 314 606 14412 553
p 2 0 327 593 17889 565
p 2 0 312 608 15174 568
p 2 0 321 599 12568 553
p 2 0 322 598 18324 561
p 2 0 329 591 15729 566
p 2 0 306 614 16885 538
p 2 0 302 618 17749 548
p 2 0 318 602 15419 554
p 2 0 290 630 13198 541
p 2 0 307 613 14943 555
p 2 0 304 616 16968 551
p 2 0 318 602 19199 575
p 2 0 305 615 14463 557
p 2 0 327 593 14769 566
p 2 3 321 596 15949 576
p 2 0 309 611 16515 544
p 2 0 330 590 14726 562
p 2 0 320 600 14410 549
p 2 0 315 605 11310 543
p 2 1 304 615 8604 563
p 2 0 301 619 17279 550
p 2 3 300 617 18828 569
p 2 1 288 631 18773 562
p 2 1 294 625 14440 549
p 2 0 320 600 15571 563
p 2 0 318 602 19414 563
p 2 2 319 599 16079 567
p 2 1 309 610 14780 558
p 2 0 298 622 15852 537
p 2 0 300 620 14501 542
p 2 0 292 628 14157 531
p 2 0 305 615 16545 557
p 2 0 289 631 15937 540
p 2 0 298 622 15141 529
p 2 0 308 612 14634 529
p 2 0 303 617 15202 535
p 2 0 284 636 14016 505
p 2 0 291 629 13121 531
p 2 0 291 629 7584 514
p 2 0 270 650 12364 513
p 2 0 287 633 13073 525
p 2 0 261 659 15425 500
p 2 0 284 636 15386 540
p 2 0 280 640 14224 538
p 2 0 292 628 14206 532
p 2 2 282 636 13542 532
p 2 0 277 643 13495 510
p 2 0 285 635 13459 517
p 2 0 277 643 12180 515
p 2 0 261 659 12019 507
p 2 0 271 649 15417 514
p 2 0 244 676 13908 497
p 2 0 266 654 13497 501
p 2 1 271 648 13131 515
p 2 1 276 643 13987 515
p 2 0 264 656 12388 514
p 2 0 269 651 12584 514
p 2 0 275 645 13405 512
p 2 1 271 648 12380 516
p 2 0 265 655 11057 502
p 2 0 264 656 11853 503
p 2 0 263 657 12188 501
p 2 0 260 660 12047 499
p 2 0 261 659 12695 504
p 2 0 269 651 11489 505
p 2 0 256 664 14539 514
p 2 0 276 644 13282 510
p 2 0 250 670 12322 488
p 2 0 268 652 10700 505
p 2 0 246 674 12228 489
p 2 0 258 662 11960 494
p 2 0 250 670 10475 485
p 2 0 244 676 11366 482
p 2 0 253 667 11671 487
p 2 0 259 661 8474 491
p 2 0 251 669 9730 486
p 2 0 248 672 10421 473
p 2 0 230 690 9870 460
p 2 0 238 682 10973 477
p 2 0 227 693 9715 464
p 2 0 232 688 11881 476
p 2 0 225 695 9745 454
p 2 0 224 696 9407 446
p 2 0 232 688 9376 454
p 2 0 231 689 10388 458
p 2 0 225 695 10161 453
p 2 0 231 689 10582 461
p 2 0 216 704 10296 450
p 2 0 225 695 10689 460
p 2 0 224 696 9447 450
p 2 0 216 704 12917 470
p 2 0 232 688 10641 460
p 2 0 219 701 10675 459
p 2 1 238 681 10976 482
p 2 0 226 694 9834 468
p 2 2 225 693 12335 488
p 2 0 231 689 10140 465
p 2 2 230 688 11506 491
p 2 0 218 702 11317 472
p 2 0 221 699 10454 458
p 2 0 230 690 9579 463
p 2 0 214 706 11126 456
p 2 0 212 708 10849 456
p 2 1 218 701 11184 465
p 2 0 224 696 11200 462
p 2 1 233 686 11541 475
p 2 0 227 693 10594 462
p 2 1 207 712 10051 463
p 2 0 229 691 13210 465
p 2 1 228 691 11295 485
p 2 1 223 696 11374 485
p 2 0 233 687 9991 475
p 2 0 217 703 10660 465
p 2 0 236 684 12792 479
p 2 0 221 699 12116 468
p 2 0 227 693 10380 469
p 2 1 245 674 11880 497
p 2 0 241 679 12364 488
p 2 0 237 683 11396 480
p 2 0 232 688 10614 472
p 2 0 235 685 10827 475
p 2 0 225 695 11356 474
p 2 0 239 681 12069 488
p 2 0 224 696 10897 461
p 2 0 231 689 10618 460
p 2 0 238 682 12193 484
p 2 0 220 700 12040 466
p 2 0 240 680 10146 479
p 2 0 237 683 10324 471
p 2 0 241 679 9997 474
p 2 0 230 690 11090 465
p 2 0 224 696 9839 463
p 2 0 238 682 10538 478
p 2 0 230 690 11647 470
p 2 0 248 672 9645 484
p 2 0 242 678 10970 479
p 2 0 231 689 11168 477
p 2 0 229 691 11065 473
p 2 0 239 681 6455 467
p 2 0 229 691 10442 471
p 2 0 238 682 9604 468
p 2 0 215 705 10968 459
p 2 0 227 693 11775 480
p 2 0 233 687 10826 468
p 2 0 241 679 10225 472
p 2 0 227 693 9871 464
p 2 0 227 693 7940 454
p 2 0 232 688 10730 466
p 2 0 246 674 9699 471
p 2 0 226 694 9765 457
p 2 0 236 684 9652 467
p 2 0 252 668 7989 472
p 2 0 224 696 9050 457
p 2 0 236 684 9253 459
p 2 0 230 690 11794 466
p 2 0 228 692 10101 458
p 2 1 231 688 10472 476
p 2 4 230 686 11569 495
p 2 2 224 694 11271 483
p 2 1 237 682 12680 494
p 2 1 242 677 11661 484
p 2 2 228 690 12048 478
p 2 0 228 692 11967 480
p 2 0 233 687 13016 473
p 2 0 245 675 14158 486
p 2 0 234 686 12583 487
p 2 0 228 692 11273 460
p 2 1 230 689 11051 473
p 2 1 221 698 10668 477
p 2 0 225 695 11143 461
p 2 0 236 684 8897 469
p 2 0 230 690 10268 468
p 2 0 233 687 11469 470
p 2 2 223 695 10887 482
p 2 0 231 689 11631 475
p 2 0 219 701 13054 458
p 2 0 222 698 12058 465
p 2 0 220 700 12365 449
p 2 0 216 704 6977 446
p 2 0 214 706 10487 455
p 2 0 219 701 10932 459
p 2 0 217 703 11168 463
p 2 0 233 687 11686 472
p 2 0 222 698 13833 477
p 2 0 225 695 13555 476
p 2 0 216 704 10931 466
p 2 0 230 690 10748 461
p 2 0 227 693 12293 471
p 2 0 220 700 11518 461
p 2 0 216 704 10621 448
p 2 0 219 701 10726 453
p 2 0 221 699 10569 463
p 2 0 212 708 12768 466
p 2 0 230 690 11560 460
p 2 0 219 701 6082 446
p 2 0 235 685 11048 476
p 2 0 237 683 10771 460
p 2 0 243 677 10375 473
p 2 0 266 654 10679 495
p 2 0 234 686 11897 473
p 2 0 251 669 12966 491
p 2 0 233 687 10979 464
p 2 0 235 685 12474 467
p 2 0 231 689 9804 467
p 2 0 237 683 9400 463
p 2 0 228 692 9248 465
p 2 0 248 672 9378 486
p 2 0 245 675 10853 475
p 2 0 230 690 10036 459
p 2 0 242 678 8923 466
p 2 0 233 687 10756 473
p 2 0 235 685 8991 466
p 2 0 226 694 9499 460
p 2 0 228 692 10134 463
p 2 0 248 672 10507 481
p 2 2 235 683 10136 487
p 2 1 251 668 9999 485
p 2 0 233 687 11039 473
p 2 2 242 676 10383 472
p 2 0 229 691 11436 472
p 2 0 235 685 8936 467
p 2 0 217 703 8927 447
p 2 0 225 695 9841 467
p 2 0 200 720 9715 444
p 2 0 204 716 10522 446
p 2 0 220 700 9371 451
p 2 0 223 697 8651 456
p 2 0 224 696 9378 456
p 2 0 213 707 11511 452
p 2 0 232 688 10369 466
p 2 0 236 684 12500 485
p 2 0 231 689 10110 469
p 2 0 226 694 10584 466
p 2 0 217 703 9881 451
p 2 0 223 697 11478 468
p 2 0 220 700 10423 461
p 2 0 214 706 9161 460
p 2 0 233 687 9299 461
p 2 0 221 699 9590 449
p 2 0 210 710 10360 451
p 2 0 206 714 9916 442
p 2 0 213 707 9084 455
p 2 0 211 709 10845 461
p 2 0 224 696 9055 459
p 2 0 207 713 9094 442
p 2 0 214 706 9325 449
p 2 0 213 707 8490 443
p 2 0 202 718 6848 434
p 2 0 220 700 8117 452
p 2 0 215 705 8872 449
p 2 0 211 709 7879 441
p 2 0 216 704 8262 440
p 2 0 216 704 8008 443
p 2 0 200 720 9115 436
p 2 0 206 714 7879 434
p 2 0 202 718 9113 436
p 2 0 198 722 7288 429
p 2 0 184 736 8261 408
p 2 0 212 708 6978 429
p 2 0 201 719 6661 429
p 2 0 201 719 6995 424
p 2 0 200 720 7399 431
p 2 0 204 716 7608 431
p 2 0 199 721 8435 433
p 2 0 207 713 6539 431
p 2 0 194 726 8843 427
p 2 0 206 714 8315 432
p 2 0 191 729 6892 419
p 2 0 211 709 6893 433
p 2 0 196 724 7096 422
p 2 0 215 705 7211 444
p 2 0 189 731 7518 414
p 2 0 201 719 6829 429
p 2 0 186 734 6601 417
p 2 0 200 720 5224 418
p 2 0 189 731 6441 410
p 2 0 194 726 6667 419
p 2 0 170 750 6609 398
p 2 0 177 743 6703 404
p 2 0 194 726 7120 415
p 2 0 185 735 7426 406
p 2 0 185 735 9047 425
p 2 0 172 748 8307 412
p 2 0 190 730 6894 420
p 2 0 174 746 7075 410
p 2 0 187 733 7558 426
p 2 0 183 737 7804 410
p 2 0 168 752 6968 400
p 2 3 184 733 7137 433
p 2 0 188 732 7076 420
p 2 0 193 727 6134 409
p 2 0 168 752 7934 403
p 2 0 191 729 6315 413
p 2 0 198 722 6567 431
p 2 0 176 744 7744 410
p 2 0 198 722 7463 427
p 2 0 180 740 7623 412
p 2 0 192 728 7410 419
p 2 0 171 749 6536 397
p 2 0 188 732 7992 419
p 2 0 202 718 7245 423
p 2 0 194 726 7868 418
p 2 0 200 720 8375 434
p 2 0 189 731 8035 418
p 2 1 174 745 7874 411
p 2 0 218 702 7359 438
p 2 0 190 730 7691 412
p 2 0 183 737 6966 418
p 2 0 198 722 7356 429
p 2 0 201 719 6881 423
p 2 0 201 719 8608 435
p 2 1 187 732 7209 425
p 2 1 190 729 7935 431
p 2 0 199 721 7604 431
p 2 0 184 736 8586 423
p 2 0 200 720 7294 427
p 2 0 249 671 8842 463
p 2 0 226 694 7853 447
p 2 0 216 704 8470 440
p 2 0 201 719 8278 438
p 2 0 210 710 7623 438
p 2 3 215 702 7486 455
p 2 0 199 721 7283 423
p 2 0 206 714 7757 429
p 2 0 218 702 7902 443
p 2 0 211 709 6718 436
p 2 0 199 721 8041 432
p 2 0 224 696 7352 440
p 2 0 191 729 6349 410
p 2 0 201 719 6968 426
p 2 0 176 744 7989 415
p 2 0 166 754 6197 400
p 2 0 181 739 7146 407
p 2 0 185 735 7088 416
p 2 0 195 725 7308 424
p 2 0 200 720 7638 426
p 2 0 221 699 7247 446
p 2 0 189 731 4975 405
p 2 0 223 697 3210 430
p 2 0 204 716 6804 420
p 2 0 232 688 5833 442
p 2 0 197 723 6157 415
p 2 0 218 702 7394 441
p 2 0 194 726 5637 420
p 2 0 203 717 6144 426
p 2 0 190 730 5571 409
p 2 0 214 706 6679 435
p 2 0 182 738 6287 410
p 2 0 195 725 6394 421
p 2 0 199 721 6464 419
p 2 0 172 748 5788 394
p 2 0 194 726 6355 418
p 2 0 187 733 5157 403
p 2 0 198 722 5406 420
p 2 0 164 756 6134 385
p 2 0 175 745 5773 402
p 2 0 193 727 5214 405
p 2 0 217 703 6092 431
p 2 0 174 746 5651 400
p 2 0 181 739 5858 408
p 2 0 188 732 6221 406
p 2 0 204 716 6307 423
p 2 0 175 745 5755 391
p 2 0 187 733 6065 403
p 2 0 216 704 5816 424
p 2 0 212 708 6330 433
p 2 0 182 738 5609 397
p 2 0 203 717 6282 418
p 2 0 205 715 6922 417
p 2 0 195 725 5490 403
p 2 0 224 696 2584 424
p 2 0 197 723 5306 408
p 2 0 231 689 5668 437
p 2 0 195 725 5627 416
p 2 0 197 723 5292 413
p 2 0 176 744 5874 398
p 2 0 225 695 6642 435
p 2 0 207 713 6041 410
p 2 0 201 719 3962 412
p 2 0 205 715 5299 417
p 2 0 200 720 6306 411
p 2 0 198 722 6206 414
p 2 0 195 725 6525 412
p 2 0 196 724 6007 407
p 2 0 200 720 4963 415
p 2 0 182 738 5425 404
p 2 0 174 746 1245 390
p 2 0 200 720 4742 411
p 2 0 224 696 4522 419
p 2 0 185 735 4460 394
p 2 0 213 707 4513 420
p 2 0 171 749 4302 385
p 2 0 192 728 4123 407
p 2 0 157 763 4810 380
p 2 0 197 723 4910 405
p 2 0 164 756 4300 382
p 2 0 183 737 4483 398
p 2 0 151 769 4230 374
p 2 0 188 732 4676 402
p 2 0 159 761 3828 373
p 2 0 197 723 4439 402
p 2 0 178 742 4074 396
p 2 0 167 753 4242 389
p 2 0 160 760 3515 377
p 2 0 161 759 3929 378
p 2 0 137 783 4037 365
p 2 0 157 763 3514 378
p 2 0 152 768 3881 366
p 2 0 152 768 3360 369
p 2 0 151 769 4030 363
p 2 0 138 782 4022 357
p 2 0 165 755 3914 384
p 2 0 184 736 4066 395
p 2 0 185 735 3385 397
p 2 0 149 771 4073 365
p 2 0 170 750 3394 388
p 2 0 162 758 3851 384
p 2 0 168 752 3624 385
p 2 0 186 734 3924 392
p 2 0 156 764 3381 373
p 2 0 183 737 3452 396
p 2 0 143 777 3074 366
p 2 0 183 737 3486 394
p 2 0 148 772 3738 366
p 2 0 197 723 3777 405
p 2 0 149 771 3446 374
p 2 0 204 716 3758 421
p 2 0 175 745 3445 391
p 2 0 171 749 3405 390
p 2 0 160 760 3638 374
p 2 0 174 746 3602 387
p 2 0 151 769 3533 370
p 2 0 177 743 3299 393
p 2 0 172 748 3396 383
p 2 0 160 760 3905 373
p 2 0 163 757 3578 373
p 2 0 201 719 3082 398
p 2 0 188 732 3855 392
p 2 0 187 733 3480 394
p 2 0 171 749 4075 380
p 2 0 166 754 3706 369
p 2 0 149 771 3135 359
p 2 0 177 743 3285 374
p 2 0 156 764 3090 364
p 2 0 155 765 2953 359
p 2 0 166 754 2939 372
p 2 0 139 781 3085 353
p 2 0 165 755 2757 378
p 2 0 160 760 2376 364
p 2 0 180 740 2608 385
p 2 0 147 773 2907 361
p 2 0 173 747 2781 376
p 2 0 154 766 2785 364
p 2 0 172 748 2454 373
p 2 0 167 753 1750 366
p 2 0 142 778 2454 358
p 2 0 165 755 2320 369
p 2 0 152 768 2427 367
p 2 0 148 772 2806 367
p 2 0 150 770 2559 368
p 2 0 165 755 2223 366
p 2 0 166 754 2624 364
p 2 0 159 761 2074 364
p 2 0 170 750 2236 373
p 2 0 166 754 2499 369
p 2 0 160 760 2568 366
p 2 0 154 766 2032 360
p 2 0 192 728 2535 391
p 2 0 130 790 2599 345
p 2 0 196 724 2572 385
p 2 0 143 777 2244 350
p 2 0 170 750 2551 372
p 2 0 184 736 2152 379
p 2 0 151 769 2173 350
p 2 0 155 765 1583 359
p 2 0 136 784 2441 345
p 2 0 163 757 2431 367
p 2 0 125 795 2184 336
p 2 0 169 751 2432 374
p 2 0 170 750 2395 371
p 2 0 172 748 2629 366
p 2 0 168 752 2196 362
p 2 0 137 783 2396 347
p 2 0 168 752 2435 364
p 2 0 229 691 2340 409
p 2 0 167 753 2259 369
p 2 0 144 776 2507 351
p 2 0 119 801 2210 332
p 2 0 150 770 2109 358
p 2 0 129 791 1928 345
p 2 0 168 752 2708 367
p 2 0 119 801 2203 333
p 2 0 182 738 2479 382
p 2 0 126 794 2609 341
p 2 0 168 752 2436 372
p 2 0 156 764 2212 358
p 2 0 198 722 2413 394
p 2 0 128 792 2087 344
p 2 0 160 760 2529 374
p 2 0 110 810 2358 330
p 2 0 137 783 2139 350
p 2 0 112 808 2082 330
p 2 0 130 790 1954 343
p 2 0 138 782 2447 352
p 2 0 138 782 2078 347
p 2 0 125 795 2112 332
p 2 0 94 826 2314 314
p 2 0 127 793 2138 341
p 2 0 170 750 2000 372
p 2 0 177 743 2128 376
p 2 0 144 776 2055 343
p 2 0 187 733 1808 376
p 2 0 146 774 1768 350
p 2 0 149 771 1820 348
p 2 0 160 760 1748 352
p 2 0 136 784 1856 338
p 2 0 139 781 1600 342
p 2 0 136 784 1408 336
p 2 0 112 808 1458 322
p 2 0 100 820 1430 313
p 2 0 142 778 1229 338
p 2 0 98 822 1249 309
p 2 0 175 745 1353 366
p 2 0 119 801 1155 325
p 2 0 151 769 1335 353
p 2 0 124 796 1273 329
p 2 0 168 752 1328 357
p 2 0 113 807 1212 324
p 2 0 117 803 1130 326
p 2 0 105 815 1160 315
p 2 0 114 806 1171 324
p 2 0 130 790 946 337
p 2 0 198 722 1079 374
p 2 0 154 766 940 349
p 2 0 89 831 982 301
p 2 0 147 773 964 343
p 2 0 112 808 900 316
p 2 0 125 795 867 330
p 2 0 151 769 966 347
p 2 0 130 790 783 333
p 2 0 130 790 690 329
p 2 0 127 793 684 329
p 2 0 125 795 504 333
p 2 0 77 843 647 294
p 2 0 134 786 648 332
p 2 0 78 842 518 292
p 2 0 121 799 536 323
p 2 0 82 838 525 295
p 2 0 113 807 478 317
p 2 0 82 838 347 298
p 2 0 126 794 329 324
p 2 0 78 842 309 297
p 2 0 90 830 305 299
p 2 0 103 817 315 310
p 2 0 114 806 330 320
p 2 0 83 837 305 296
p 2 0 143 777 344 335
p 2 0 101 819 314 307
p 2 0 109 811 322 314
p 2 0 83 837 301 293
p 2 0 145 775 354 342
p 2 0 109 811 325 315
p 2 0 118 802 327 321
p 2 0 75 845 301 291
p 2 0 104 816 311 307
p 2 0 106 814 311 306
p 2 0 123 797 363 330
p 2 0 93 827 313 302
p 2 0 126 794 336 327
p 2 0 94 826 316 306
p 2 0 94 826 332 308
p 2 0 76 844 295 292
p 2 0 89 831 318 301
p 2 0 80 840 306 298
p 2 0 104 816 318 310
p 2 0 102 818 320 312
p 2 0 106 814 318 313
p 2 0 103 817 319 309
p 2 0 96 824 320 307
p 2 0 90 830 305 298
p 2 0 130 790 336 326
p 2 0 119 801 360 333
p 2 0 81 839 316 295
p 2 0 134 786 346 334
p 2 0 74 846 306 291
p 2 0 107 813 319 313
p 2 0 123 797 328 321
p 2 0 99 821 313 308
p 2 0 81 839 293 290
p 2 0 98 822 305 300
p 2 0 81 839 300 292
p 2 0 101 819 316 308
p 2 0 85 835 306 296
i 2 920 0 0 4345 2861
p 2 0 708 212 2852 1141
p 2 0 660 260 1294 864
p 2 0 558 362 1096 762
p 2 20 640 260 3252 1240
p 2 0 620 300 1395 932
p 2 0 661 259 1210 898
p 2 75 574 271 3155 1450
p 2 0 651 269 1389 958
p 2 0 642 278 1154 878
p 2 57 614 249 2892 1344
p 2 0 640 280 1390 945
p 2 0 616 304 1112 863
p 2 39 625 256 2088 1196
p 2 0 656 264 1206 916
p 2 0 648 272 1088 866
p 2 54 612 254 3213 1320
p 2 0 633 287 1635 953
p 2 0 655 265 1205 915
i 2 920 0 0 5673 3028
p 2 0 699 221 1641 944
p 2 0 629 291 1249 848
p 2 146 555 219 7617 1816
p 2 0 680 240 1778 992
p 2 0 620 300 1638 874
p 2 153 481 286 9293 1763
p 2 0 610 310 2198 970
p 2 0 644 276 2194 952
